min,max,mean,std
-1.39,0.27,-0.47625,0.29435977286204884
-2.08,-0.63,-1.27275,0.3822847704639085
9.66,10.55,10.21345,0.13012401313350988
-0.34,0.24,-0.09850000000000002,0.09539523707335397
-0.3,0.31,0.054700000000000006,0.09043674043274948
-0.27,0.2,-0.0074,0.047640192481753184
