min,max,mean,std
-1.09,-0.84,-0.9722,0.054828742049894505
-1.9,-1.44,-1.69035,0.12685756464847775
9.92,10.22,10.0929,0.05270177783466772
-0.2,0.01,-0.1042,0.0332095524188342
0.01,0.09,0.05670000000000001,0.01665825583418582
-0.03,0.01,-0.01165,0.006401750702761042
