min,max,mean,std
0.01,0.13,0.07540000000000001,0.026158388836712846
-1.36,-1.2,-1.2786499999999998,0.030796421837446495
10.01,10.45,10.26345,0.07059401586095583
-0.17,0.01,-0.10815000000000001,0.02532358425653821
0.02,0.09,0.05870000000000001,0.013647021874026243
-0.02,0.0,-0.012,0.00511181506574051
