min,max,mean,std
-0.4,1.0,-0.3034,0.09622753604591221
-1.34,-1.18,-1.2624623115577889,0.03054169755562403
10.03,10.42,10.239999999999998,0.06621056096906586
-0.18,-0.01,-0.10884422110552766,0.023488033795684753
0.03,0.09,0.05884422110552765,0.011598103914671221
-0.02,0.0,-0.011959798994974874,0.004890559031047534
