min,max,mean,std
-1.03,-0.75,-0.8928999999999999,0.06641267361039158
-2.1,-1.55,-1.8237,0.14845031993039687
9.91,10.23,10.076249999999998,0.06064508746111125
-0.2,0.03,-0.11120000000000001,0.039653778011089484
0.0,0.1,0.05935000000000001,0.019415517287926915
-0.03,0.01,-0.01225,0.007189991648082596
