min,max,mean,std
-0.06,0.34,0.1127,0.11028382752273938
-1.49,-0.56,-1.07275,0.27722229075682625
10.05,10.52,10.28455,0.0734696293182482
-0.24,0.08,-0.11970000000000003,0.06571531414033424
0.02,0.11,0.0631,0.024788350319409902
-0.02,0.0,-0.012900000000000002,0.0054533194906714105
