min,max,mean,std
-0.34,0.08,-0.0213,0.08923634701253019
-1.65,-1.27,-1.3841500000000002,0.07603409378091794
10.01,10.44,10.238199999999999,0.07222076706862028
-0.18,0.01,-0.10880000000000002,0.027846672798193473
0.03,0.11,0.05975000000000001,0.011666965777453079
-0.02,0.0,-0.01145,0.004849234514527465
