min,max,mean,std
-0.43,-0.18,-0.3179,0.0648197345717317
-1.82,-1.27,-1.59255,0.1420665761546378
9.96,10.35,10.1867,0.054377334178514224
-0.2,-0.01,-0.10675000000000001,0.0392509962105115
0.02,0.11,0.058350000000000006,0.018668693058232884
-0.03,0.03,-0.01125,0.006492167681601435
