min,max,mean,std
-0.99,-0.29,-0.83195,0.07639948893512141
-2.17,-1.55,-1.8690499999999997,0.12131439905091819
8.39,10.25,10.0709,0.13427336550268293
-0.19,0.08,-0.10815000000000001,0.040376089994154714
-0.06,0.27,0.06130000000000001,0.027932258327539178
-0.2,0.04,-0.0124,0.016842158159134073
