min,max,mean,std
-0.79,-0.12,-0.50795,0.1462093821103332
-1.81,-0.48,-1.3445999999999998,0.2620672359927973
9.97,10.49,10.203149999999999,0.08922095828326954
-0.3,0.07,-0.12224999999999998,0.07688951480817906
-0.07,0.27,0.0695,0.05232052356322181
-0.12,0.04,-0.01685,0.023501897710182882
