min,max,mean,std
-1.0,-0.71,-0.8602000000000001,0.07562111321462475
-2.05,-1.39,-1.7801000000000002,0.16689897043318835
9.9,10.25,10.0898,0.06271063000463238
-0.21,0.05,-0.09910000000000001,0.03944578366880586
-0.01,0.1,0.05325,0.018456454250954813
-0.03,0.03,-0.0108,0.008349164192514592
