min,max,mean,std
-0.39,-0.26,-0.3297,0.024287019094207756
-1.37,-1.19,-1.2888499999999998,0.03176828006188648
9.98,10.42,10.23035,0.07170835334672312
-0.18,0.01,-0.10895000000000002,0.026720167227834057
0.03,0.09,0.059300000000000005,0.012581792699678709
-0.02,0.0,-0.01195,0.004880223654154885
