min,max,mean,std
-0.46,0.01,-0.21255,0.10248665803594575
-1.53,-1.21,-1.35005,0.0800031249389672
10.02,10.41,10.229800000000001,0.06844254458703107
-0.17,0.02,-0.10365000000000002,0.03205174051984944
-0.15,0.16,0.056450000000000014,0.03919923981418582
-0.05,0.02,-0.0106,0.007544840827716507
