min,max,mean,std
-0.09,0.07,0.0005999999999999994,0.023567288461491188
-1.38,-1.22,-1.29765,0.030735988759516542
10.05,10.47,10.2564,0.06534054587064121
-0.17,0.0,-0.10825000000000001,0.0225829014341809
0.02,0.09,0.058450000000000016,0.013966848761320788
-0.02,0.0,-0.01205,0.004516580286836179
