min,max,mean,std
-1.13,-0.86,-1.01345,0.06301947932083658
-2.01,-1.45,-1.7583499999999999,0.137364926802943
9.9,10.23,10.072149999999999,0.056859851508492744
-0.2,0.03,-0.1023,0.03528363180522712
-0.01,0.1,0.0557,0.01852636312537532
-0.02,0.01,-0.011699999999999999,0.006582296952115511
