min,max,mean,std
-0.92,-0.63,-0.7853,0.07893709727772592
-2.06,-1.38,-1.7147999999999999,0.18089381654529157
9.89,10.28,10.1163,0.0664029877635005
-0.21,0.06,-0.10294999999999999,0.046966228645334396
0.0,0.11,0.05535,0.020906047308622253
-0.02,0.01,-0.01195,0.006702395881531008
