min,max,mean,std
-0.02,0.11,0.04880000000000001,0.026985199740322947
-1.41,-1.23,-1.3213499999999998,0.0379059600728596
10.07,10.42,10.254450000000002,0.05847043233367124
-0.17,-0.05,-0.10835,0.02107124788514401
0.03,0.09,0.05765000000000001,0.012600450657969324
-0.02,0.0,-0.011899999999999999,0.0049510163415272986
