min,max,mean,std
-0.41,-0.3,-0.3504,0.021239008389916287
-1.43,-1.24,-1.33555,0.0337549177507783
10.0,10.43,10.2252,0.07202009769753029
-0.18,0.01,-0.1085,0.027450274824483974
0.03,0.09,0.05905000000000001,0.012055045441764833
-0.02,0.0,-0.012000000000000002,0.00511181506574051
