min,max,mean,std
-0.9,-0.25,-0.66125,0.1250685741551651
-1.69,-0.79,-1.29815,0.21627053014929076
9.85,10.45,10.1913,0.08402745423566417
-0.32,0.07,-0.11265,0.06522845434533465
-0.06,0.2,0.061399999999999996,0.03871088559199573
-0.05,0.06,-0.012399999999999998,0.015244737126308583
