min,max,mean,std
-1.31,-0.34,-0.7754499999999999,0.1820646455956768
-2.37,-0.31,-1.4075,0.43310466199431064
9.81,10.67,10.163450000000001,0.14405679191375334
-0.37,0.32,-0.092,0.1002509414234171
-0.14,0.25,0.05645000000000001,0.06038317763006115
-0.13,0.11,-0.004699999999999999,0.03822585617618015
