min,max,mean,std
-0.03,0.13,0.05465,0.034856165327048425
-1.33,-1.04,-1.2064,0.0572751447929665
10.05,10.47,10.274049999999997,0.07006169212570865
-0.18,0.01,-0.11090000000000001,0.025523464423563364
0.03,0.09,0.06075,0.014175408673307318
-0.02,0.0,-0.0125,0.004987421363720584
