min,max,mean,std
-0.09,0.05,-0.0128,0.02718187394858537
-1.36,-1.17,-1.2477,0.0330480083253342
10.03,10.43,10.26455,0.07035300438595818
-0.17,0.0,-0.10910000000000002,0.02406419388086122
0.03,0.09,0.0591,0.012648713363371932
-0.02,0.0,-0.012,0.00511181506574051
