min,max,mean,std
-0.02,0.39,0.1748,0.10402918028975712
-1.37,-0.34,-0.9165000000000001,0.2643333322771909
9.92,10.57,10.29885,0.08816486099103112
-0.26,0.09,-0.11635,0.07075456552557982
0.0,0.1,0.06045,0.02585808777766809
-0.03,0.0,-0.012750000000000001,0.006492167681601435
