min,max,mean,std
-0.06,0.09,0.0177,0.02609819108462208
-1.45,-1.28,-1.3627,0.03053476476569747
10.03,10.43,10.24905,0.06996479732209337
-0.17,0.0,-0.10800000000000001,0.02451540383362322
0.03,0.09,0.058800000000000005,0.013320932256449041
-0.02,0.0,-0.01165,0.005187683519790653
