min,max,mean,std
-1.03,-0.7,-0.8967999999999999,0.07223468174105258
-2.16,-1.6,-1.9471499999999997,0.15762807666391102
9.87,10.22,10.0488,0.061460940736218064
-0.22,0.06,-0.10635000000000001,0.04323800556950032
-0.01,0.11,0.05735000000000001,0.021087935058348543
-0.03,0.01,-0.011600000000000001,0.007259718836700199
