min,max,mean,std
-0.52,-0.05,-0.30745,0.10199515950678283
-1.95,-1.13,-1.6094000000000002,0.2058946405690915
10.0,10.35,10.185200000000002,0.0636807363407846
-0.22,0.06,-0.0971,0.048449217054208724
0.0,0.12,0.053950000000000005,0.025300157903652476
-0.08,0.03,-0.0127,0.013326589584351607
