min,max,mean,std
-0.57,-0.05,-0.3575,0.10013433188527576
-1.81,0.08,-1.0311,0.26554918915202225
10.0,10.54,10.255349999999998,0.0754942009154299
-0.22,0.11,-0.10685,0.07380251728626161
-0.08,0.12,0.055900000000000005,0.035304703802082296
-0.05,0.03,-0.01295,0.012672825356350602
