min,max,mean,std
-0.03,0.36,0.1632,0.10114798353335731
-1.42,-0.46,-0.9754499999999999,0.2751551366887981
9.96,10.6,10.29305,0.08350486700827893
-0.35,0.07,-0.11,0.07097313526714345
-0.01,0.13,0.0582,0.025277554744661253
-0.02,0.0,-0.011999999999999997,0.004911273054420348
