min,max,mean,std
-0.79,1.11,-0.22355,0.24876155057650312
-1.58,0.08,-0.9553,0.4385310220342823
9.87,10.65,10.273499999999999,0.13790882575493685
-0.28,0.19,-0.08920000000000002,0.0877946438997701
-0.1,0.28,0.051500000000000004,0.05360145126663501
-0.17,0.05,-0.012549999999999999,0.025735365651688935
