min,max,mean,std
-0.65,-0.3,-0.40905,0.07957549116386181
-1.53,-1.27,-1.3681,0.04529512381268017
10.0,10.41,10.21345,0.07452764149450648
-0.17,-0.01,-0.1105,0.026839369567744506
0.01,0.12,0.06324999999999999,0.016592590826985363
-0.02,0.0,-0.011600000000000001,0.0048536366720968735
