ax,ay,az,gx,gy,gz
0.0,-1.43,10.27,-0.11,0.05,-0.01
0.02,-1.42,10.26,-0.11,0.05,-0.01
0.01,-1.4,10.24,-0.11,0.05,-0.01
-0.01,-1.39,10.23,-0.11,0.05,-0.01
-0.02,-1.38,10.22,-0.1,0.06,-0.01
-0.02,-1.42,10.28,-0.14,0.07,-0.02
0.03,-1.43,10.29,-0.13,0.07,-0.01
0.03,-1.36,10.03,-0.02,0.04,0.0
-0.08,-1.43,10.41,-0.17,0.09,-0.02
0.01,-1.41,10.33,-0.14,0.1,-0.01
-0.02,-1.38,10.04,-0.06,0.08,0.01
-0.02,-1.44,10.28,-0.14,0.1,-0.01
-0.05,-1.47,10.36,-0.15,0.08,-0.02
-0.01,-1.44,10.21,-0.12,0.08,-0.01
-0.03,-1.4,10.19,-0.14,0.1,-0.01
0.01,-1.4,10.27,-0.15,0.11,-0.01
-0.02,-1.44,10.27,-0.12,0.09,-0.01
-0.09,-1.45,10.23,-0.13,0.1,-0.01
-0.11,-1.47,10.25,-0.16,0.1,-0.01
-0.09,-1.47,10.18,-0.15,0.11,0.0
-0.13,-1.5,10.33,-0.17,0.11,-0.02
-0.15,-1.46,10.14,-0.1,0.07,-0.01
-0.1,-1.47,10.1,-0.09,0.07,-0.01
-0.09,-1.51,10.27,-0.13,0.08,-0.01
-0.11,-1.51,10.26,-0.12,0.08,-0.01
-0.17,-1.5,10.23,-0.13,0.07,-0.02
-0.19,-1.48,10.2,-0.12,0.07,-0.02
-0.13,-1.5,10.25,-0.14,0.07,-0.02
-0.1,-1.48,10.21,-0.12,0.07,-0.01
-0.17,-1.48,10.18,-0.11,0.06,-0.02
-0.21,-1.53,10.19,-0.11,0.04,-0.02
-0.12,-1.52,10.24,-0.11,0.05,-0.01
-0.11,-1.51,10.21,-0.11,0.06,-0.01
-0.12,-1.5,10.21,-0.11,0.06,-0.01
-0.15,-1.53,10.2,-0.11,0.05,-0.01
-0.13,-1.54,10.2,-0.12,0.05,-0.01
-0.1,-1.53,10.26,-0.13,0.06,-0.01
-0.11,-1.52,10.2,-0.11,0.05,-0.01
-0.12,-1.51,10.17,-0.1,0.05,-0.01
-0.15,-1.54,10.31,-0.14,0.06,-0.02
-0.1,-1.52,10.22,-0.11,0.04,-0.01
-0.11,-1.43,10.1,-0.02,0.03,0.0
-0.14,-1.54,10.21,-0.11,0.06,-0.01
-0.12,-1.46,10.17,-0.09,0.06,-0.01
-0.16,-1.47,10.04,-0.06,0.06,0.0
-0.16,-1.57,10.34,-0.14,0.07,-0.02
-0.11,-1.6,10.27,-0.12,0.05,-0.01
-0.11,-1.51,10.18,-0.11,0.05,-0.01
-0.1,-1.47,10.17,-0.13,0.07,-0.01
-0.07,-1.49,10.27,-0.12,0.06,-0.01
0.34,-1.07,10.3,-0.11,0.05,-0.01
0.34,-1.05,10.31,-0.11,0.05,-0.01
0.34,-1.04,10.22,-0.08,0.05,-0.01
0.35,-1.04,10.29,-0.12,0.06,-0.02
0.39,-1.05,10.35,-0.13,0.06,-0.02
0.4,-1.05,10.16,-0.03,0.03,-0.01
0.28,-1.01,10.47,-0.15,0.07,-0.02
0.39,-1.04,10.44,-0.14,0.08,-0.02
0.35,-1.0,10.05,-0.05,0.07,-0.01
0.31,-1.04,10.34,-0.13,0.07,-0.02
0.32,-1.13,10.46,-0.14,0.05,-0.02
0.32,-1.07,10.28,-0.1,0.05,-0.01
0.33,-1.0,10.23,-0.1,0.06,-0.01
0.35,-1.02,10.29,-0.14,0.08,-0.01
0.34,-1.07,10.38,-0.14,0.07,-0.01
0.33,-1.01,10.34,-0.12,0.07,-0.01
0.36,-1.05,10.29,-0.11,0.06,-0.01
0.39,-1.07,10.26,-0.13,0.07,-0.01
0.37,-1.08,10.41,-0.17,0.08,-0.02
0.36,-1.1,10.21,-0.1,0.05,-0.01
0.34,-1.08,10.21,-0.1,0.05,-0.02
0.33,-1.13,10.36,-0.13,0.06,-0.02
0.33,-1.13,10.3,-0.11,0.06,-0.01
0.3,-1.1,10.33,-0.11,0.06,-0.01
0.33,-1.04,10.29,-0.11,0.06,-0.01
0.35,-1.07,10.3,-0.12,0.06,-0.01
0.34,-1.06,10.27,-0.1,0.06,-0.01
0.34,-1.05,10.27,-0.11,0.05,-0.01
0.34,-1.05,10.29,-0.1,0.04,-0.01
0.35,-1.1,10.3,-0.1,0.05,-0.01
0.34,-1.08,10.3,-0.1,0.05,-0.01
0.34,-1.06,10.29,-0.11,0.05,-0.01
0.34,-1.1,10.3,-0.1,0.05,-0.01
0.32,-1.11,10.29,-0.1,0.05,-0.01
0.34,-1.06,10.29,-0.11,0.05,-0.01
0.34,-1.08,10.31,-0.1,0.05,-0.01
0.33,-1.04,10.29,-0.1,0.05,-0.01
0.33,-1.06,10.29,-0.11,0.05,-0.02
0.36,-1.07,10.31,-0.11,0.05,-0.01
0.38,-1.04,10.29,-0.11,0.05,-0.01
0.36,-1.06,10.27,-0.09,0.05,-0.01
0.34,-1.05,10.29,-0.1,0.06,-0.01
0.34,-1.06,10.37,-0.15,0.07,-0.02
